article_link,headline,classes
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi govern intent docil press via,0
https://www.huffingtonpost.com/entry/barcelona-ref...,modi continu mnrega fund corrupt congress bjp mean say modi rob tye money mnrega payment made,1
https://entertainment.theonion.com/nuclear-bomb-de...,help girl muslim mention muslim caus ppl say minor,0
https://entertainment.theonion.com/nuclear-bomb-de...,none gave misl perhap modi style work place great relianc trust babu use carrot stick polici see dont hand first yr would seen stick stop result,1
https://entertainment.theonion.com/nuclear-bomb-de...,proud prime minist shri narendar modi,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,hope agre modi made fake promis,2
https://www.huffingtonpost.com/entry/barcelona-ref...,hello peopl give power yr congress see happen sarkar year equal best peopl see,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi war environ india,0
https://entertainment.theonion.com/nuclear-bomb-de...,protest flare odisha evict million forest famili prime minist narendra modi bharatiya janata parti bjp oppos evict court order midjuli,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,elect live arun jaitley counter rahul gandhi incom sop call bluff announc time unadkat,1
https://www.huffingtonpost.com/entry/barcelona-ref...,believ give poor wherea believ give adani ambani nirav modi lalit modi vijay mallya,2
https://entertainment.theonion.com/nuclear-bomb-de...,delhi chief elector offic await repli maker biopic modi felt film violat model code conduct,0
https://entertainment.theonion.com/nuclear-bomb-de...,pl allow everi citizen vote onlin ever pl sir let cast vote ravichandran ashwin tweet request modi ipl season ndtv,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,elect sonia famili karuna nidhi fam mulayam singh fam lalu prasad fam jagan mohan reddi fam deve gowda fam chandrabbu naidu fam chandrashekar rao fam sharad pawar fam farooq abdullah fam narendra modi familiesthink twice act wise,1
https://www.huffingtonpost.com/entry/barcelona-ref...,farmer angri modi hindumuslim divid rule formula work agar abdul kalam hindumuslim socht desh liy missil kais banatey ask farmer must watch,2
https://entertainment.theonion.com/nuclear-bomb-de...,anoth poor exampl common sens modi role dear approach elect commiss cant stop laugh,2
https://entertainment.theonion.com/nuclear-bomb-de...,report correct wud rajan explain report extra constitut author rahul moreov approv gold import like nirav modi may upa lost mandat ppl complicit chidambram,0
https://www.huffingtonpost.com/entry/barcelona-ref...,congress parti afraid movi made modi biopic releas impact voter india bjp win done biopic everyon could make biopic,1
https://entertainment.theonion.com/nuclear-bomb-de...,final admit modi jane wala hai,0
https://entertainment.theonion.com/nuclear-bomb-de...,accus forc hindu convers arrest order imran khan unlik modi imran take action punish spread hate lynch peopl name cow roam free india punish modi india,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,like modi modi bjp doesnt come heaven elect previou elect noth realli chang term polit need choos best evil,1
https://www.huffingtonpost.com/entry/barcelona-ref...,aayushman bharat hous poorest poor given modi right wrongwhich alreadi done promis want straight forward answer ye,1
https://entertainment.theonion.com/nuclear-bomb-de...,power seriou earth modi refer thu disgust sycoph,2
https://entertainment.theonion.com/nuclear-bomb-de...,tulsi legitim posit vote block syrian refuge come assad apolog connect modi hindu extremist huge neg,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,aashish tweet soon see modi mall place big bazar walmart campaign promot merchandis,0
https://www.huffingtonpost.com/entry/barcelona-ref...,let tri figur debat run nowadaysnyay would refferd master stroke launch modi question everi angl anchor make wrong narr also refferd crime,0
https://entertainment.theonion.com/nuclear-bomb-de...,mankad new modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,narendra modi web seri start date cast everyth web seri one,0
https://www.huffingtonpost.com/entry/barcelona-ref...,post new video facebook,1
https://entertainment.theonion.com/nuclear-bomb-de...,speech content criticis modi develop agenda plan upliftmwnt old citykab tak logo behlaug fact ask vote,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi shown white paper declar famer give lakh crore mudra scheme shown white paper distribut crore led bulb modi shown manag cadfact bjp raid balakot like strike sleep,0
https://www.huffingtonpost.com/entry/barcelona-ref...,chuj right parson time win shit candid defeat bjp modi meruth ghaziabad,1
https://entertainment.theonion.com/nuclear-bomb-de...,respect sir cant say govt instead modi govt,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,amit shah special stock trade job earlier high invest share modi govt support share soar last year fudg gdp indic present rosi pictur economi made crore fund elect,1
https://www.huffingtonpost.com/entry/barcelona-ref...,know stupid voter nobodi math highli educ global travel folk ask lakh promis modi without even listen speech believ mani,2
https://entertainment.theonion.com/nuclear-bomb-de...,mitron lakh citizen account wah modi wah congress get theyll ruin economi besid alreadi give well throw tshirt,1
https://entertainment.theonion.com/nuclear-bomb-de...,time sir excel jai hind jai karnataka jai modi,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,india need modi india need strong decis leader india need leader know common man need india need honest modi bail saala jija combo,1
https://www.huffingtonpost.com/entry/barcelona-ref...,went slum awar teenag girl encourag mother vote bjp happi take new taskvot bjp modi modi everywher modi kar,1
https://entertainment.theonion.com/nuclear-bomb-de...,done anyth upgrad indian arm forc equip date updat tenur modi govn lot indian forc,0
https://entertainment.theonion.com/nuclear-bomb-de...,ye ad israel list modi foreign polici success stori pose ashley telli saudiua japan rightli ad bangladesh one might consid sri lanka maldiv also case franc asia polici steadi lack breakthrough,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,rubbish take side topic least reason practic man anchor busi channel even imagin support econom nonsens hate modi,2
https://www.huffingtonpost.com/entry/barcelona-ref...,one promot air flight better modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,day remain file nomin paper seat southern half karnataka specul rife narendra modi may contest bengaluru south order boost bjp chanc south india,2
https://entertainment.theonion.com/nuclear-bomb-de...,peopl begusarai accept candid parti insult voter begusarai candid deni fight constitu decid zabardast baat hai inko wave bhi bharosa nahi kanhaiya magic,2
https://www.huffingtonpost.com/entry/barcelona-ref...,thank modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi done poor give fake promis,2
https://entertainment.theonion.com/nuclear-bomb-de...,shame movement modi regim,0
https://entertainment.theonion.com/nuclear-bomb-de...,shame modi terrorist dishonest indian hindu commun,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,bjp win,1
https://www.huffingtonpost.com/entry/barcelona-ref...,mani thing happen ashwini chaubey power bhagalpur sent buxar consider son well unelecatb led sushil modi get even ever took joker,1
https://entertainment.theonion.com/nuclear-bomb-de...,maximum kashmiri pandit consid madi bhagwan fact matter modi real destroy,1
https://entertainment.theonion.com/nuclear-bomb-de...,china welcom exchang goodwil imran narendra modi,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,yeah say modi toil fill coffer earlier govt empti document fact polici paralysi coffer empti even urgent purchas raffl stall,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,pl get lac commit modi pl,0
https://www.huffingtonpost.com/entry/barcelona-ref...,two type peopl social media support modi label bhakt oppos modi label chamch observ differ bhakt alway feel pride name modi next other feel pride name rahul,1
https://entertainment.theonion.com/nuclear-bomb-de...,special thank yogi modi kushinagar,1
https://entertainment.theonion.com/nuclear-bomb-de...,soon find modi mall place big bazaar walmart quip promot merchandis earlier today,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,jumlawala modi celebr jumla imran fake hero modi war pak noth fals drama befool peopl,2
https://entertainment.theonion.com/nuclear-bomb-de...,congress learn game right rg hug modi till recent hard stanc allianc relent rafal show rg foreign trip pay dividend,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi spent statu media modi waiv lakh debt industrialist media modi give farmer media raga promis give k poor media vote liy desh loota degi congress rahul dirti polit,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,still chowkidar even year kisan enough ironi,0
https://www.huffingtonpost.com/entry/barcelona-ref...,dear kangana modi get anoth term may even get elect rajya sabha gallop daili parliament wooden mechan hors,0
https://entertainment.theonion.com/nuclear-bomb-de...,ye know raga pappu come expos fear maintain abki baar modi sarkar paar,0
https://entertainment.theonion.com/nuclear-bomb-de...,sir read jaitley ji rebutt modi alreadi provid scheme worth k dolt keep intact theyr tacitli endors current scheme theyr provid much less differ much much less take ride,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,beef biryani slept asaduddin owaisi attack pulwama ndtv,0
https://www.huffingtonpost.com/entry/barcelona-ref...,mayb modi think old part activ politicsit time murali manohar joshi call day retir,2
https://entertainment.theonion.com/nuclear-bomb-de...,ye use bank account creat modi govern use tax money bribe sway voter sibl use waterway thank work curs modi govern,1
https://entertainment.theonion.com/nuclear-bomb-de...,progress want call smear assad apologist modi thing assumpt hindu stupid idiot met india leader modi opposit,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,raul vinci know modi govern increas financi statu india want loot peopl allow,1
https://www.huffingtonpost.com/entry/barcelona-ref...,blind modi bhakt accept appar modi magic touch india hungri children least meaning way,2
https://entertainment.theonion.com/nuclear-bomb-de...,dear sir recent travel part india talk lot peopl view come parliamentari electionthey said one tone vote one nationalist love indiaw one answer narendra modijai hind,2
https://entertainment.theonion.com/nuclear-bomb-de...,modi year histori,0
https://www.huffingtonpost.com/entry/barcelona-ref...,support troll modi shame act messag via,0
https://entertainment.theonion.com/nuclear-bomb-de...,inc noth zero henc peopl chose bjpmodi stop ask question inc bjp need question andh bhakt still question inc forget rational,0
https://entertainment.theonion.com/nuclear-bomb-de...,definitelyw vote modi best effort ever big victori,1
https://entertainment.theonion.com/nuclear-bomb-de...,bring poor worker etc sleep street brought system avail govern polici recommend modi poor also implement minimum wage worker,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,haha anoth drama look super duper bumper good convinc hard accept truth voter delhi bec noth happen neither sheila went jail culprit name fake paper punish law stop fool voter phir baar modi,1
https://www.huffingtonpost.com/entry/barcelona-ref...,ask person stand next tie modi bjp watch patriot act indian polit might differ view tulsi,0
https://entertainment.theonion.com/nuclear-bomb-de...,modiji want strip degre doctor professor advoc engin etc downgrad chowkidar happen hospit court construct sitesschool colleg well done modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,look implement faulti success support ppl bank either didnt like chang scold modi swach bharat cant everyth share duti,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,narendra modi power harass oppon misus law destroy institut like cbi rbi judiciari etc done past yr,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,cant that oppos modi movi,0
https://www.huffingtonpost.com/entry/barcelona-ref...,open scam show peopl india goat tomorrow ambani may open space centr also get project modi mangalyan,0
https://entertainment.theonion.com/nuclear-bomb-de...,next movi produc will make elect conclus bhaag modi aaya,1
https://entertainment.theonion.com/nuclear-bomb-de...,ye let filthi rich rich alway let poor suffer alway hail modi,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi govt polit parti betray india seven decad congress parti gave peopl india slogan littl resourc implement howev narendra modi alreadi given poor congress promis,2
https://www.huffingtonpost.com/entry/barcelona-ref...,modi get seat bjp peopl react much,1
https://entertainment.theonion.com/nuclear-bomb-de...,prohindutva modi rss anyth instead visit pakistan secretli greet silent blame everyth pak isnt enough reason invad rescu helpless hindu sister pakistan fake news,2
https://entertainment.theonion.com/nuclear-bomb-de...,like way,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,never sought secur given secur pvnr regim withdrawn atal govt restor modi govt favour,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,leader make peopl capabl earn grow fool give subsidi lolli pop year make effort make peopl skill capabl mani program stand feet jai modi jai bjp jai bharat,1
https://www.huffingtonpost.com/entry/barcelona-ref...,tweet modi postpon practic,0
https://entertainment.theonion.com/nuclear-bomb-de...,watch temporari bubbl burst soon modi shift narr right back spank mafiosi parti public like delinqu,1
https://entertainment.theonion.com/nuclear-bomb-de...,noth wrong know mani shankar iyer went ask help remov modipak happi modii someth new,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,mean,0
https://www.huffingtonpost.com/entry/barcelona-ref...,problem col modi noth els,0
https://entertainment.theonion.com/nuclear-bomb-de...,modi promis still accept pidi even written claim unaccept,0
https://entertainment.theonion.com/nuclear-bomb-de...,rahul gandhi mom look like modi sonia gandhi rahul gandhi whenev among peopl start shout modi modi,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,moron saira took ram gopal verma make film taj mahal hotel immedi terrorist attack control nsg question modi biopic elect madarchodi meant,2
https://www.huffingtonpost.com/entry/barcelona-ref...,kejriw gave free water electr modia money kejriw fulfil promis write farmer loan modia money modi give lakh modia wah modiji wah shah jumla tha,1
https://entertainment.theonion.com/nuclear-bomb-de...,sir bit surpris havent seen gov dashboard around better part modi gov centr,1
https://entertainment.theonion.com/nuclear-bomb-de...,final day cronyism modi govt know bound top unpaid npa whop million anil ambani benefit rafal deal adani privatis domest airport waiv trillion npa croni,1
https://www.huffingtonpost.com/entry/barcelona-ref...,prove bjp modi done noth poor,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi creat million jan dhan account whose use convert black money pure white demonet devast drama got account lay dormant bank charg heavi fee account holder,2
https://entertainment.theonion.com/nuclear-bomb-de...,overal scenario india improv beyond expect within yr modi rule corrupt crimin antin incompet thiev foreign spi print media fake intellectu urban naxal intrud redicalis terrorist want remov modi,2
https://entertainment.theonion.com/nuclear-bomb-de...,garibi hatao slogan year bakwa congress decid implement headmast modi walk classroom,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi congress gave money rich,1
https://www.huffingtonpost.com/entry/barcelona-ref...,what posit campaign bjp hope modi speech bring vote,1
https://entertainment.theonion.com/nuclear-bomb-de...,honbl gadkari jinamaskar public usual feel bjp come power next india may hand futur time whera person honbl modi,2
https://entertainment.theonion.com/nuclear-bomb-de...,unpatriot iit intern traitor pro pakistan modi continu aspm like china till aliv,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,even doesnt know simpl mathemat gonna develop countri econom peopl never recogn modi,1
https://www.huffingtonpost.com/entry/barcelona-ref...,ship seen bay bengal alleg tri invad via sea,0
https://entertainment.theonion.com/nuclear-bomb-de...,clueless joker must swait blind hate modi peopl odisha shown your worthless rather jobless,2
https://entertainment.theonion.com/nuclear-bomb-de...,dear yogi adityanath term congress saharanpur candid imran masood kin terrorist azhar masood titl masood logic peopl call thief scamster becoz name titl nirav modi,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,last year govt head narendra modi introduc dbt bank besid subsidi food fertil kerosen ministri hand subsidi poor dbt enabl aadhaar,2
https://www.huffingtonpost.com/entry/barcelona-ref...,poll panel notic modi biopic maker could issu new guidelin,1
https://entertainment.theonion.com/nuclear-bomb-de...,raga marwak manega modi credit goe enjoy,1
https://entertainment.theonion.com/nuclear-bomb-de...,ask peopl vote butter modi peopl upset dont act like noth happen around countri,0
https://www.huffingtonpost.com/entry/barcelona-ref...,congress offer per annum one five peopl poor countri liber think film modi life go make peopl vote bjp much credibl,2
https://entertainment.theonion.com/nuclear-bomb-de...,polit parti get seriou unusu upset happen opposit rank evm modi gang scrape,2
https://entertainment.theonion.com/nuclear-bomb-de...,what happen south bangalor yesterday heard modi contest,0
https://entertainment.theonion.com/nuclear-bomb-de...,smell scam,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,impact demonet real estat india black money plagu thrive within indian economi age recent demonet economi modi govern rough hand hope act remedi,2
https://www.huffingtonpost.com/entry/barcelona-ref...,quit hilari watch financ minist rememb fiscal deficit today six month unrestrict spend modi govt,1
https://entertainment.theonion.com/nuclear-bomb-de...,neerav modi account,0
https://entertainment.theonion.com/nuclear-bomb-de...,master stroke raga plan disasterstrok congi also countri whole master stroke without master planno master plan without master master day modijiso best interest countri tht modi becom realiti,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,friend pleas help still feel didnt anyth wish,0
https://www.huffingtonpost.com/entry/barcelona-ref...,nope peopl want strong govern sustain growth could achiev wont coalit rd front sab chor hain tabhi sath hain aur abhi cant even put name opposit modi aur baat kartey mia wild card sapna abhi tak sapn may,1
https://entertainment.theonion.com/nuclear-bomb-de...,one tamil parpaan actor support hindutva narr anyway madhavan rate actor debut opportun given anoth parpaan director mani otherwis nobodi madhavan face stuf deep insid modi ass,1
https://entertainment.theonion.com/nuclear-bomb-de...,rahul gandhi garibi hatao modi lakh everi bank account,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,muslim depend polit parti develop stop gain educ job peopl stop cri everi failur ifyou think thatal parti enemi muslim thenwhat suggest choos modi,2
https://www.huffingtonpost.com/entry/barcelona-ref...,realli histori opp get fear imag pictur biographi narendra modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,know modi last year need noth ideal noth rather one dont wast time play modi strongest turf,1
https://entertainment.theonion.com/nuclear-bomb-de...,ashwin stump batsman striker end mainstream,0
https://www.huffingtonpost.com/entry/barcelona-ref...,watch sadak sansad despit gst setback surat trader stand firm modi wire,2
https://entertainment.theonion.com/nuclear-bomb-de...,sir yet get lakh howev far better modi promis,1
https://entertainment.theonion.com/nuclear-bomb-de...,nda govern last year govt head narendra modi introduc dbt bank besid subsidi food fertil kerosen ministri hand subsidi poor dbt enabl aadhaar,2
https://entertainment.theonion.com/nuclear-bomb-de...,situat controlledvot modial onei also sikar,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,bjp top bestgreat modi,1
https://www.huffingtonpost.com/entry/barcelona-ref...,modi slap watch video,0
https://entertainment.theonion.com/nuclear-bomb-de...,think modi give farmer waiver amount pocket tax,0
https://entertainment.theonion.com/nuclear-bomb-de...,sir bjp mock possibl contest south india challeng modi gut call indian prime minist come contest kerala,0
https://entertainment.theonion.com/nuclear-bomb-de...,sinc dont believ modi made promis enquir decid amount promis mere express frustrat black money abroad rahulji promu languag understand wish best implement,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,british year modi shown year say nirav modi loot bank empti farman,2
https://www.huffingtonpost.com/entry/barcelona-ref...,modi new scheme farmer accept modi failur address farm crisi,2
https://entertainment.theonion.com/nuclear-bomb-de...,wish india swabhiman modi govt one remain poor unless lazi,2
https://entertainment.theonion.com/nuclear-bomb-de...,forc modi match get accus anti poorfarm hope reduc seat non modi front prop cong pull month forc elect hope cong win combin attack indian economi,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,love love kaftan doest discriin fat slim bulki fit perfectli,1
https://www.huffingtonpost.com/entry/barcelona-ref...,ban movi denegr hindu sentiment take away employmentcut economi blahblah biopic terroristnaxalmost wlc ban indira movi ban sonia book ban truth abt gandi cldnt ban modi around thd world ban modi biopic,2
https://entertainment.theonion.com/nuclear-bomb-de...,india back track corrupt babu cultur doubt modi rais benchmark govern scam free govt,1
https://entertainment.theonion.com/nuclear-bomb-de...,mad modi girl,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi work hard skill provid need financ provid rahul work give free money remain poor need come back next elect ask vote bring back power garibi hatao,2
https://www.huffingtonpost.com/entry/barcelona-ref...,offcours mean elect gimmick modi hahah kyu mirchi lagi,0
https://entertainment.theonion.com/nuclear-bomb-de...,modi shadow also send shiver spine everi corrupt politician india,2
https://entertainment.theonion.com/nuclear-bomb-de...,need modi total ruin one insid good,1
https://www.huffingtonpost.com/entry/barcelona-ref...,dear dodo despit scheme modi govt sky fallen fiscal deficit importantli inflat contain past year,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi cancel program use time think counter scheme,0
https://entertainment.theonion.com/nuclear-bomb-de...,newyork time intern news paper cover gujrat massacr modi involv whether like ban mani countri includ europ speak least read,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,way modi insurancebas hospitalfocuss heath reform make india free,1
https://www.huffingtonpost.com/entry/barcelona-ref...,jo buttler run respect also modi support,0
https://entertainment.theonion.com/nuclear-bomb-de...,couldv fought least war still face loss weve face year said year back replac modi bjp sink like boat,2
https://entertainment.theonion.com/nuclear-bomb-de...,woow great refer lot friend search job,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,want distribut poverti cultiv peopl depend scheme india vote modi develop self respect,1
https://www.huffingtonpost.com/entry/barcelona-ref...,way care tell plan consid modi plan attack pakistan toe teja truck near border throw missil via catapult curiou that,0
https://entertainment.theonion.com/nuclear-bomb-de...,assembl elect baromet sadanand gowda gonna lose rememb modi wave time,0
https://entertainment.theonion.com/nuclear-bomb-de...,india biggest scam lolnow peopl expect atleast lakh modi pleas save india,0
https://www.huffingtonpost.com/entry/barcelona-ref...,natur shouldnt allow film releas till elect level play field,1
https://entertainment.theonion.com/nuclear-bomb-de...,dont surpris suddenli see new attack pakistan kyuki modi khatr mein hein,1
https://entertainment.theonion.com/nuclear-bomb-de...,sir pleas rephras said modi done noth poor peopl,2
https://www.huffingtonpost.com/entry/barcelona-ref...,cong betray also betray form polit noth wrong prioriti oust modi achiev whatev betray want even karnataka betray happen sooner later,2
https://entertainment.theonion.com/nuclear-bomb-de...,didnt expect sir alway target dmk roll parti mani corupt admk modi govern open mouth dont know,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,listen modi speech interest observ,1
https://www.huffingtonpost.com/entry/barcelona-ref...,would like becom financ minist india modi sarkar second term,0
https://entertainment.theonion.com/nuclear-bomb-de...,modi wave go predict bjp channel wish modi would dare enough take kanhaiya kumar begusarai least justifi bhakt call akela sher,2
https://entertainment.theonion.com/nuclear-bomb-de...,request muslim pleas vote modi everyon pleas believ true hindu true hindu discrimin valu religion,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,one delhi courag say prime minist lie via,0
https://www.huffingtonpost.com/entry/barcelona-ref...,thank godmodi includ cmaab cma krke bhi chokidar lgay naam aag,1
https://entertainment.theonion.com/nuclear-bomb-de...,want know who go london favor nirav modi,0
https://entertainment.theonion.com/nuclear-bomb-de...,congress think fool dont even complet promis past rahul gandhi say congress parti come throne give amount rs per year god modi given rs per year,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,hahaha piss drinker dream realiti yur militari yur modi ghani dont gut make bollywood movi,1
https://www.huffingtonpost.com/entry/barcelona-ref...,modi scheme poor farmer suffer vagari natur loss due mani factor make sens nonsens,2
https://entertainment.theonion.com/nuclear-bomb-de...,see bjp bakt speak guess alway differ think chaiwala modi support oxford graduat imran khan,0
https://entertainment.theonion.com/nuclear-bomb-de...,modi brought gst note ban collect money peopl start pay tax check number pappu increas tax collect,1
https://www.huffingtonpost.com/entry/barcelona-ref...,way modi accumul fund make lakh crore ambani adani modi mani,1
https://entertainment.theonion.com/nuclear-bomb-de...,elect modi bachao pratiyogita hai bjp liy governor speak favour shame democraci women bieng insult fake propaganda run fekslovakia univers social media,2
https://entertainment.theonion.com/nuclear-bomb-de...,person print vote modi marriag card get notic raga sit front media lie teeth absolut impract econom devast scheme wont noth,2
https://entertainment.theonion.com/nuclear-bomb-de...,chor famili chor parti gang congressi dacoit anyth stop unstopp modi,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,vote modi,0
https://www.huffingtonpost.com/entry/barcelona-ref...,bhakt problem narendra modi mute lynch hate crime issu nation interest india mock troll malala comment two hindu girl kidnap forc convert islam pakistan,2
https://entertainment.theonion.com/nuclear-bomb-de...,congress problem releas modi biopic ironi ahead elect movi call firaaq releas gujarat riot show shadi face gujarat administr chief guest none rahul baba special screen,2
https://entertainment.theonion.com/nuclear-bomb-de...,big salut great man start non polit non benefici team serious work hard spread achiev modi across karnataka bjp win karnatakasur chakravarthi sir play import role,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,see proport reaction sam pitroda said kill civilan retali terrorist attack singl reaction bribe media comment sonia bjp mla inde reaction modi call jersi cow italian widow,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,never thought grandson indira prove countri congress noth sinc modi also tell,0
https://www.huffingtonpost.com/entry/barcelona-ref...,also studi show mnrega severli mismanag fund didnt reach recipi small contribut factor other like gdp growth,2
https://entertainment.theonion.com/nuclear-bomb-de...,rightli said sir modi taken tough fiscal decis help futur india cant afford kind jumla rahul modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,narendra modi futur countri,0
https://entertainment.theonion.com/nuclear-bomb-de…,centr state govt work togeth make india tbfree narendra modi via namo app,0
https://www.huffingtonpost.com/entry/versace-black...,contact investor broker modi,0
https://www.huffingtonpost.com/entry/roseanne-revi...,work hard make everi self respect indian capabl rahul gandhi rush grab power use debunk idea enslav popul univers basic incom idea that alreadi tri fail via,2
https://local.theonion.com/mom-starting-to-fear-so...,india need know believ aggress strong leader whose afraid make independ execut decis presid account level must norm need hour leader opp strongest contend modi,1
https://politics.theonion.com/boehner-just-wants-w...,even recov npa modi friend pay that way fund,0
https://www.huffingtonpost.com/entry/jk-rowling-wi...,true except good actor till came satan influenc destroy everyth that good poopoganda ditto,1
https://www.huffingtonpost.com/entry/advancing-the...,didnt understand modi need problem yr right,1
https://www.huffingtonpost.com/entry/how-meat-is-g...,feku foolish modi note iam proud heart hurt cheat broke still work properli soon realiz street monger,1
https://www.huffingtonpost.com/entry/boxed-college...,that given ministri modi,0
https://politics.theonion.com/top-snake-handler-le...,abt modi hatao,0
https://www.huffingtonpost.com/entry/fridays-morni...,chowkidar cant repli seeti whistl mouth sad part whistl blow modi modi,2
https://www.huffingtonpost.com/entry/airline-passe...,well idea right although implement unplan unintent mani ppl hate modi ppl black moneycorrupt forget led growth electron payment huge step mani ppl villag,1
https://www.huffingtonpost.com/entry/facebook-heal...,invad everyon forgotten mrmodi kill mani human be muslim like remind everyon appoint prime minist state call best liber countri world,1
https://www.huffingtonpost.comhttp://www.theguardi...,ysthey modi hatethat support peopl demand proof armysham,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi neither sardesai he made sangh hell forev indebt therefor chanc afford bad book,2
https://www.huffingtonpost.com/entry/barcelona-ref...,doesnt trembl horrif what happen china say anyth tibetan jew done noth harm india modi first inaugur hospit palestin fund india went israel,2
https://entertainment.theonion.com/nuclear-bomb-de...,one greatest socialist leader akhilesh yadav use heart human contrari narendra modi use head help financi fugit break bone speed economi ensur concentr nation resourc,1
https://www.theonion.com/cosby-lawyer-asks-why-acc...,yeah put ban modi bjp well modi give job per famili maharastra gujrat trial basi immedi better congress idea full seat parliament assur,1
https://www.theonion.com/stock-analysts-confused-f...,dont niti aayog vice chairman rajiv kumar criticis modi wrong econom polici like gst note bandhi bullet train soap corpor,2
https://www.huffingtonpost.com/entry/bloomberg-phi...,rahul wont modi wont get major would wild card blue,1
https://www.huffingtonpost.com/entry/versace-black...,loan given congress govern wgen escap everyon blame modi govt manag catch inform loan vijay malya around cr cr properti seiz bankrupt act act implement modi govern,0
https://www.huffingtonpost.com/entry/roseanne-revi...,hashtag say modi film scare cong,0
https://local.theonion.com/mom-starting-to-fear-so...,modi urg sportsmen bollywood celebr encourag maximum voter outreach,0
https://politics.theonion.com/boehner-just-wants-w...,keep wonder join join deceiv peopl never look practic viabil modi propaganda promis pretend becom ration,2
https://www.huffingtonpost.com/entry/jk-rowling-wi...,never heard neg instant analysi modiraja churn jumla galor mani detail sought got tilldat glorifi gujarat model lakh black money swiss bank achedin demo erad corrupt,1
https://www.huffingtonpost.com/entry/advancing-the...,ideolog indoctrin cult follow easi analys modi polici problem quit understand,2
https://www.huffingtonpost.com/entry/how-meat-is-g...,offici trailer movi narendra modi,0
https://www.huffingtonpost.com/entry/boxed-college...,dumb blind time elect may find modi swiggi zomato parcel bhakth may enjoy food think modi respons sumptuou meal,1
https://politics.theonion.com/top-snake-handler-le...,bhai bhai titl power goe indira gandhi modi even close liber bangladesh sold india russia way made fend biggest militari might world ebn batuta call well travel mightiest,1
https://www.huffingtonpost.com/entry/fridays-morni...,haan percent lack confid tha safe khel raha tha baar bhi shayad lade time strateg decis bhi tha khaskar east main modi brand dikhana congress strategi team pata nahin kya karti hai,1
https://www.huffingtonpost.com/entry/airline-passe...,congress indian bjp adani ambani modi mallya,0
https://www.huffingtonpost.com/entry/facebook-heal...,busi modi virodh wait india repli strongli,1
https://www.huffingtonpost.comhttp://www.theguardi...,enthu vote dmk allianc thou hate modi bjp result come situat wherein congi cant form govt even though dmk front seat tamilnadu wherea bjp support dmk dmk,2
